discovery_id,asset_id,path,risk_level_before,risk_level_after,path_status_before,path_status_after,risk_basis_before,risk_basis_after,phi_path_class,existence_method,reference_method,reference_paths,result,inventory_change,quarantine_status,evidence_reference,notes
DISC-169,WF-008,diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/cdp/CDPManager.java,P0,P0,TRACKED_FILE,TRACKED_FILE,PHI_CAPABLE_PATH,PHI_CAPABLE_PATH,PHI_CAPABLE_CODE_PATH,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,diagnosis-service/docs/diagnosis-service - 已实现功能清单.md;diagnosis-service/docs/diagnosis-service - 服务实现方案.md;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/AgentLoop.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/ClinicalAgentBrain.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/ToolCaller.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/controller/CDPController.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/DiagnosisOrchestrationService.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/cdp/CDPRerankService.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/orchestration/DiagnosisWorkflowOrchestrator.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/wellness/WellnessScreeningOrchestrator.java;diagnosis-service/src/test/java/com/aidoctor/diagnosis/agent/ClinicalAgentBrainTest.java;diagnosis-service/src/test/java/com/aidoctor/diagnosis/agent/ToolCallerTest.java;docs/AI医生/项目文档/10.实现与部署/项目结构设计.md;docs/AI医生/项目文档/5.主agent设计/主Agent技术实现.md,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-169,Path/metadata discovery only; no content inspection
DISC-170,WF-009,diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/agent_state/AgentStateManager.java,P0,P0,TRACKED_FILE,TRACKED_FILE,PHI_CAPABLE_PATH,PHI_CAPABLE_PATH,PHI_CAPABLE_CODE_PATH,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/AgentLoop.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/ClinicalAgentBrain.java;diagnosis-service/src/test/java/com/aidoctor/diagnosis/agent/ClinicalAgentBrainTest.java;docs/AI医生/项目文档/10.实现与部署/项目结构设计.md;docs/AI医生/项目文档/5.主agent设计/主Agent技术实现.md;docs/refactoring/evidence/phase-a/a1/java-api-inventory.csv;docs/refactoring/evidence/phase-a/a1/java-state-write-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-access-path-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-170,Path/metadata discovery only; no content inspection
DISC-171,WF-010,diagnosis-service/src/main/java/com/aidoctor/diagnosis/aspect/ExecutionTraceAspect.java,P0,P0,TRACKED_FILE,TRACKED_FILE,PHI_CAPABLE_PATH,PHI_CAPABLE_PATH,PHI_CAPABLE_LOG_PATH,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/项目文档/13.技术细节/AOP切面设计思路.md;docs/refactoring/evidence/phase-a/a1/java-build-baseline.md;docs/refactoring/evidence/phase-a/a1/java-observability-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/代码、数据与设计资产迁移矩阵.md;docs/refactoring/原设计资产保留、改造与目标架构映射.md;docs/refactoring/可执行实施路线.md;docs/refactoring/工程、发布、回滚与下线.md;docs/refactoring/当前系统资产盘点.md;docs/refactoring/架构冻结基线.md;docs/refactoring/目标能力与旧设计资产覆盖矩阵.md,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-171,Path/metadata discovery only; no content inspection
DISC-172,WF-011,diagnosis-service/src/main/java/com/aidoctor/diagnosis/annotation/TraceExecution.java,P0,P0,TRACKED_FILE,TRACKED_FILE,PHI_CAPABLE_PATH,PHI_CAPABLE_PATH,PHI_CAPABLE_LOG_PATH,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,diagnosis-service/docs/执行追踪功能说明.md;diagnosis-service/src/main/java/com/aidoctor/diagnosis/aspect/ExecutionTraceAspect.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/orchestration/DiagnosisWorkflowOrchestrator.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/wellness/WellnessScreeningOrchestrator.java;docs/AI医生/项目文档/13.技术细节/AOP切面设计思路.md;docs/refactoring/evidence/phase-a/a1/java-build-baseline.md;docs/refactoring/evidence/phase-a/a1/java-observability-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/代码、数据与设计资产迁移矩阵.md;docs/refactoring/原设计资产保留、改造与目标架构映射.md;docs/refactoring/可执行实施路线.md;docs/refactoring/工程、发布、回滚与下线.md;docs/refactoring/当前系统资产盘点.md;docs/refactoring/架构冻结基线.md,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-172,Path/metadata discovery only; no content inspection
DISC-173,WF-012,diagnosis-service/src/main/java/com/aidoctor/diagnosis/config/FeignTraceInterceptor.java,P0,P0,TRACKED_FILE,TRACKED_FILE,PHI_CAPABLE_PATH,PHI_CAPABLE_PATH,PHI_CAPABLE_LOG_PATH,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,diagnosis-service/src/main/java/com/aidoctor/diagnosis/config/FeignConfig.java;docs/AI医生/项目文档/13.技术细节/AOP切面设计思路.md;docs/refactoring/evidence/phase-a/a1/java-observability-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/原设计资产保留、改造与目标架构映射.md;docs/refactoring/当前系统资产盘点.md,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-173,Path/metadata discovery only; no content inspection
DISC-174,WF-013,execution-trace-service/src/main/java/com/aidoctor/trace/entity/ExecutionTrace.java,P0,P0,TRACKED_FILE,TRACKED_FILE,PHI_CAPABLE_PATH,PHI_CAPABLE_PATH,PHI_CAPABLE_LOG_PATH,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,diagnosis-service/src/main/java/com/aidoctor/diagnosis/aspect/ExecutionTraceAspect.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/client/TraceServiceClient.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/config/FeignTraceInterceptor.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/config/FeignTraceResponseInterceptor.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/controller/CDPController.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/trace/ExecutionTraceEvent.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/entity/CDP.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/cdp/CDPManager.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/wellness/WellnessScreeningOrchestrator.java;docs/AI医生/项目文档/13.技术细节/AOP切面设计思路.md;docs/refactoring/evidence/phase-a/a1/java-api-inventory.csv;docs/refactoring/evidence/phase-a/a1/java-build-baseline.md;docs/refactoring/evidence/phase-a/a1/java-observability-inventory.csv;docs/refactoring/evidence/phase-a/a3/frontend-api-contract-inventory.csv;docs/refactoring/evidence/phase-a/a3/frontend-patient-delivery-gap-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-174,Path/metadata discovery only; no content inspection
DISC-175,WF-014,diagnosis-service/src/main/resources/db/migration/V1__create_agent_state_and_audit_trail.sql,P1,P1,TRACKED_FILE,TRACKED_FILE,CONTRACT_INCOMPATIBILITY_BLOCKER,CONTRACT_INCOMPATIBILITY_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/refactoring/evidence/phase-a/a1/java-api-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-175,Path/metadata discovery only; no content inspection
DISC-176,WF-015,diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/tool/ToolContext.java,P0,P0,TRACKED_FILE,TRACKED_FILE,RUNTIME_COUPLING_BLOCKER,RUNTIME_COUPLING_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,clinical-parsing-service/app/api/routes.py;clinical-parsing-service/app/models/tool_context.py;clinical-parsing-service/docs/clinical-parsing-service - 已实现功能清单.md;clinical-parsing-service/docs/clinical-parsing-service - 服务实现方案.md;contracts/v1/fixtures/invalid/interaction-cases.json;contracts/v1/fixtures/valid/interaction-cases.json;contracts/v1/manifest.json;contracts/v1/schemas/tool-context.schema.json;contracts/v1/tests/test_contracts.py;contracts/v1/validator/validate_contracts.py;diagnosis-engine-service/app/api/routes.py;diagnosis-engine-service/app/models/tool_context.py;diagnosis-engine-service/docs/diagnosis-engine-service - 服务实现方案.md;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/AgentLoop.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/ToolCaller.java,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-176,Path/metadata discovery only; no content inspection
DISC-177,WF-016,diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/tool/ToolResult.java,P0,P0,TRACKED_FILE,TRACKED_FILE,RUNTIME_COUPLING_BLOCKER,RUNTIME_COUPLING_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,clinical-parsing-service/app/api/routes.py;clinical-parsing-service/app/models/tool_result.py;clinical-parsing-service/docs/clinical-parsing-service - 已实现功能清单.md;clinical-parsing-service/docs/clinical-parsing-service - 服务实现方案.md;contracts/v1/fixtures/invalid/interaction-cases.json;contracts/v1/fixtures/valid/interaction-cases.json;contracts/v1/manifest.json;contracts/v1/schemas/tool-result.schema.json;contracts/v1/tests/test_contracts.py;contracts/v1/validator/validate_contracts.py;diagnosis-engine-service/app/api/routes.py;diagnosis-engine-service/app/models/tool_result.py;diagnosis-engine-service/docs/diagnosis-engine-service - 服务实现方案.md;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/AgentLoop.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/EvidenceFusion.java,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-177,Path/metadata discovery only; no content inspection
DISC-178,WF-017,diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/conclusion/ConclusionPackage.java,P1,P1,TRACKED_FILE,TRACKED_FILE,CONTRACT_INCOMPATIBILITY_BLOCKER,CONTRACT_INCOMPATIBILITY_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,README.md;diagnosis-service/docs/diagnosis-service - 已实现功能清单.md;diagnosis-service/src/main/java/com/aidoctor/diagnosis/client/ExplanationServiceClient.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/response/DiagnosisResult.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/DiagnosisOrchestrationService.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/orchestration/DiagnosisWorkflowOrchestrator.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/step5/ConclusionPackageBuilder.java;docs/AI医生/项目文档/10.实现与部署/项目结构设计.md;docs/AI医生/项目文档/4.工具设计/工具业务逻辑设计.md;docs/AI医生/项目文档/5.主agent设计/主Agent业务逻辑设计.md;docs/AI医生/项目文档/5.主agent设计/主Agent技术实现.md;docs/AI医生/项目文档/6.数据模型设计/实体类与DTO设计.md;docs/refactoring/evidence/phase-a/a1/java-api-inventory.csv;docs/refactoring/evidence/phase-a/a1/java-build-baseline.md,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-178,Path/metadata discovery only; no content inspection
DISC-179,CTR-001,diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto,P1,P1,TRACKED_DIRECTORY_SUMMARY,TRACKED_DIRECTORY_SUMMARY,CONTRACT_INCOMPATIBILITY_BLOCKER,CONTRACT_INCOMPATIBILITY_BLOCKER,,git_ls_files_prefix,git_grep_-l_filename_only,diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/conclusion/ActionAndFollowUp.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/conclusion/Conclusion.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/conclusion/ConclusionPackage.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/conclusion/KeyEvidence.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/conclusion/MustExcludeStatus.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/dialog/InformationGapItem.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/dialog/InformationGaps.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/dialog/MissingInfoItem.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/dialog/QuestionRequest.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/dialog/QuestionResponse.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/dialog/UnderstandingResponse.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/dialog/UserInputRequest.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/engine/DiagnosisEngineRequest.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/engine/DiagnosisEngineResult.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/evidence/DiseaseEvidence.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/evidence/EvidenceAnalysis.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/evidence/OpposingEvidence.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/evidence/SupportingEvidence.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/questionlist/ChiefComplaint.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/questionlist/InformationGaps.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/questionlist/KeyBackground.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/questionlist/StructuredQuestionList.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/questionlist/VitalSigns.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/request/DiagnosisRequest.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/request/SignData.java,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-179,Path/metadata discovery only; no content inspection
DISC-180,CTR-002,dialog-service/app/models,P1,P1,TRACKED_DIRECTORY_SUMMARY,TRACKED_DIRECTORY_SUMMARY,CONTRACT_INCOMPATIBILITY_BLOCKER,CONTRACT_INCOMPATIBILITY_BLOCKER,,git_ls_files_prefix,git_grep_-l_filename_only,dialog-service/app/models/__init__.py;dialog-service/app/models/request.py;dialog-service/app/models/response.py;dialog-service/app/models/tool_context.py;dialog-service/app/models/tool_result.py,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-180,Path/metadata discovery only; no content inspection
DISC-181,CTR-003,explanation-service/app/models,P1,P1,TRACKED_DIRECTORY_SUMMARY,TRACKED_DIRECTORY_SUMMARY,CONTRACT_INCOMPATIBILITY_BLOCKER,CONTRACT_INCOMPATIBILITY_BLOCKER,,git_ls_files_prefix,git_grep_-l_filename_only,explanation-service/app/models/__init__.py;explanation-service/app/models/request.py;explanation-service/app/models/response.py;explanation-service/app/models/tool_context.py;explanation-service/app/models/tool_result.py,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-181,Path/metadata discovery only; no content inspection
DISC-182,CTR-004,clinical-parsing-service/app/models,P1,P1,TRACKED_DIRECTORY_SUMMARY,TRACKED_DIRECTORY_SUMMARY,CONTRACT_INCOMPATIBILITY_BLOCKER,CONTRACT_INCOMPATIBILITY_BLOCKER,,git_ls_files_prefix,git_grep_-l_filename_only,clinical-parsing-service/app/models/__init__.py;clinical-parsing-service/app/models/request.py;clinical-parsing-service/app/models/response.py;clinical-parsing-service/app/models/tool_context.py;clinical-parsing-service/app/models/tool_result.py,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-182,Path/metadata discovery only; no content inspection
DISC-183,CTR-005,frontend/src/types/diagnosis.ts,P1,P1,TRACKED_FILE,TRACKED_FILE,CONTRACT_INCOMPATIBILITY_BLOCKER,CONTRACT_INCOMPATIBILITY_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,.github/ISSUE_TEMPLATE/bug_report.md;DRKnows-main/UMLS_refined_relations_DRKnows.csv;DRKnows-main/readme.md;Git提交规范.md;README.md;capabilities/adult_respiratory_v1/hypotheses/limited_hypotheses.yaml;capabilities/adult_respiratory_v1/population/scope.yaml;capabilities/schemas/hypothesis-pack.schema.json;capabilities/tests/test_capability.py;capabilities/validator/validate_capability.py;clinical-parsing-service/app/api/routes.py;clinical-parsing-service/app/utils/cdp_reader.py;clinical-parsing-service/docs/clinical-parsing-service - 已实现功能清单.md;clinical-parsing-service/docs/clinical-parsing-service - 服务实现方案.md;common/aidoctor_llm/README.md,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-183,Path/metadata discovery only; no content inspection
DISC-184,CTR-006,frontend/src/services/diagnosisApi.ts,P1,P1,TRACKED_FILE,TRACKED_FILE,CONTRACT_INCOMPATIBILITY_BLOCKER,CONTRACT_INCOMPATIBILITY_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/项目文档/8.前端设计/前端页面设计.md;docs/refactoring/evidence/phase-a/a3/frontend-api-contract-inventory.csv;docs/refactoring/evidence/phase-a/a3/frontend-docker-baseline.md;docs/refactoring/evidence/phase-a/a3/frontend-patient-delivery-gap-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-access-path-inventory.csv;docs/refactoring/evidence/phase-a/a5/legacy-contract-mapping.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/开发过程文件/AI医生系统性能优化方案.md;frontend/src/components/diagnosis/CaseHistoryDrawer.tsx;frontend/src/components/diagnosis/StructuredIntakePanel.tsx;frontend/src/pages/DiagnosisHistoryPage.tsx;frontend/src/pages/DiagnosisResultPage.tsx;frontend/src/stores/diagnosisStore.ts,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-184,Path/metadata discovery only; no content inspection
DISC-185,CTR-007,frontend-admin/src/types/trace.ts,P1,P1,TRACKED_FILE,TRACKED_FILE,CONTRACT_INCOMPATIBILITY_BLOCKER,CONTRACT_INCOMPATIBILITY_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,README.md;clinical-parsing-service/app/api/routes.py;clinical-parsing-service/app/models/tool_context.py;clinical-parsing-service/app/models/tool_result.py;clinical-parsing-service/app/utils/exceptions.py;clinical-parsing-service/app/utils/response.py;clinical-parsing-service/docs/clinical-parsing-service - 已实现功能清单.md;clinical-parsing-service/docs/clinical-parsing-service - 服务实现方案.md;clinical-parsing-service/test_service.py;common/aidoctor_trace/README.md;common/aidoctor_trace/__init__.py;common/aidoctor_trace/setup.py;common/aidoctor_trace/trace_decorator.py;common/aidoctor_trace/trace_middleware.py;contracts/v1/fixtures/invalid/foundation-cases.json,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-185,Path/metadata discovery only; no content inspection
DISC-186,CTR-008,frontend-admin/src/services/traceApi.ts,P1,P1,TRACKED_FILE,TRACKED_FILE,CONTRACT_INCOMPATIBILITY_BLOCKER,CONTRACT_INCOMPATIBILITY_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/refactoring/evidence/phase-a/a3/frontend-api-contract-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-access-path-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;frontend-admin/README.md;frontend-admin/src/pages/TraceManagementPage.tsx,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-186,Path/metadata discovery only; no content inspection
DISC-187,CTR-009,docs/refactoring/evidence/phase-a/a2/python-cdp-access-inventory.csv,P1,P1,TRACKED_FILE,TRACKED_FILE,CONTRACT_INCOMPATIBILITY_BLOCKER,CONTRACT_INCOMPATIBILITY_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/refactoring/evidence/phase-a/a2/python-runtime-baseline.md;docs/refactoring/evidence/phase-a/a4/data-access-path-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-schema-drift-inventory.csv;docs/refactoring/evidence/phase-a/a5/legacy-contract-mapping.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/代码、数据与设计资产迁移矩阵.md;docs/refactoring/当前系统资产盘点.md;docs/refactoring/目标能力与旧设计资产覆盖矩阵.md,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-187,Path/metadata discovery only; no content inspection
DISC-188,ENG-001,docker-compose.yml,P1,P1,TRACKED_FILE,TRACKED_FILE,SECURITY_PRIVACY_BLOCKER,SECURITY_PRIVACY_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,.gitignore;README.md;docs/AI医生/项目文档/10.实现与部署/环境配置指南.md;docs/AI医生/项目文档/10.实现与部署/部署架构设计.md;docs/AI医生/项目文档/10.实现与部署/项目结构设计.md;docs/refactoring/evidence/phase-a/a3/docker-compose-inventory.csv;docs/refactoring/evidence/phase-a/a3/frontend-docker-baseline.md;docs/refactoring/evidence/phase-a/a4/data-entity-schema-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-lifecycle-governance-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-schema-drift-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-store-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-validation-plan.md;docs/refactoring/代码、数据与设计资产迁移矩阵.md;docs/refactoring/当前系统资产盘点.md,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-188,Path/metadata discovery only; no content inspection
DISC-189,ENG-002,monitoring/docker-compose.yml,P1,P1,TRACKED_FILE,TRACKED_FILE,SECURITY_PRIVACY_BLOCKER,SECURITY_PRIVACY_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,.gitignore;README.md;docs/AI医生/项目文档/10.实现与部署/环境配置指南.md;docs/AI医生/项目文档/10.实现与部署/部署架构设计.md;docs/AI医生/项目文档/10.实现与部署/项目结构设计.md;docs/refactoring/evidence/phase-a/a3/docker-compose-inventory.csv;docs/refactoring/evidence/phase-a/a3/frontend-docker-baseline.md;docs/refactoring/evidence/phase-a/a4/data-entity-schema-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-lifecycle-governance-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-schema-drift-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-store-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-validation-plan.md;docs/refactoring/代码、数据与设计资产迁移矩阵.md;docs/refactoring/当前系统资产盘点.md,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-189,Path/metadata discovery only; no content inspection
DISC-190,ENG-003,monitoring/prometheus.yml,P2,P2,TRACKED_FILE,TRACKED_FILE,NON_BLOCKING_LEGACY_DEBT,NON_BLOCKING_LEGACY_DEBT,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-190,Path/metadata discovery only; no content inspection
DISC-191,ENG-004,scripts/start_services.sh,P2,P2,TRACKED_FILE,TRACKED_FILE,NON_BLOCKING_LEGACY_DEBT,NON_BLOCKING_LEGACY_DEBT,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-191,Path/metadata discovery only; no content inspection
DISC-192,ENG-005,scripts/services_config.json,P2,P2,TRACKED_FILE,TRACKED_FILE,NON_BLOCKING_LEGACY_DEBT,NON_BLOCKING_LEGACY_DEBT,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-192,Path/metadata discovery only; no content inspection
DISC-193,ENG-006,common/aidoctor_trace/trace_decorator.py,P0,P0,TRACKED_FILE,TRACKED_FILE,PHI_CAPABLE_PATH,PHI_CAPABLE_PATH,PHI_CAPABLE_LOG_PATH,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,common/aidoctor_trace/__init__.py;common/aidoctor_trace/trace_middleware.py;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-193,Path/metadata discovery only; no content inspection
DISC-194,ENG-007,common/aidoctor_logger/logger.py,P0,P0,TRACKED_FILE,TRACKED_FILE,PHI_CAPABLE_PATH,PHI_CAPABLE_PATH,PHI_CAPABLE_LOG_PATH,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,clinical-parsing-service/app/api/routes.py;clinical-parsing-service/app/main.py;clinical-parsing-service/app/services/ambiguity_detector.py;clinical-parsing-service/app/services/concept_recognizer.py;clinical-parsing-service/app/services/extractor.py;clinical-parsing-service/app/services/parsing_service.py;clinical-parsing-service/app/utils/cdp_reader.py;clinical-parsing-service/app/utils/exceptions.py;clinical-parsing-service/app/utils/text_processor.py;clinical-parsing-service/app/utils/vocabulary_loader.py;common/aidoctor_llm/llm_client.py;common/aidoctor_llm/prompt_manager.py;common/aidoctor_logger/__init__.py;common/aidoctor_logger/setup.py,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-194,Path/metadata discovery only; no content inspection
